dataset,hardness_metric,random_seed,weighting_strategy,Overall_similarity,ks_mean,ks_std,ks_pvalue
Thoracic,N1,670488,self_paced,0.5816095350669819,0.4183904649330181,0.2998731235400474,0.1111111125411394
Hypothyroid,F3,116740,curriculum,0.631119562246684,0.3688804377533159,0.3495427457911052,0.1073831394312357
Thoracic,N1,116740,curriculum,0.5207840819542947,0.4792159180457053,0.3205385241521587,0.1111124399201208
Thoracic,N1,116740,static,0.5248719464144995,0.4751280535855005,0.3217990770594308,0.1111121970543177
Thoracic,N1,116740,self_paced,0.5541765169424744,0.4458234830575256,0.3204774480279097,0.1112460056599428
Thoracic,N1,26226,curriculum,0.5426024428684003,0.4573975571315997,0.3028835078187996,0.1111111111125486
Thoracic,N1,26226,static,0.5309791174152877,0.4690208825847124,0.3116161685396414,0.1111111111138942
Thoracic,N1,26226,self_paced,0.5818065405831363,0.4181934594168636,0.3057393792208246,0.1111111214683249
Thoracic,N2,670488,curriculum,0.5444739952718676,0.4555260047281323,0.313950562044871,0.1111115872837916
Thoracic,N2,670488,static,0.5402876280535855,0.4597123719464144,0.3160320035802151,0.1111111111129158
Thoracic,N2,670488,self_paced,0.5457052797478329,0.4542947202521671,0.3098182964595504,0.111111111214862
Hypothyroid,F3,116740,static,0.6105984218085819,0.3894015781914182,0.3495097029024517,0.105263207839245
Thoracic,N2,116740,curriculum,0.515661938534279,0.4843380614657209,0.3266399877112724,0.1111111114637609
Thoracic,N2,116740,static,0.512854609929078,0.4871453900709219,0.3117871727410377,0.1111111111901807
Thoracic,N2,116740,self_paced,0.5373817966903073,0.4626182033096927,0.3123283764372184,0.1111111161654425
Thoracic,N2,26226,curriculum,0.5264972419227738,0.4735027580772261,0.3121132440770434,0.1111111111125073
Thoracic,N2,26226,static,0.5327521670606777,0.4672478329393222,0.306708473758849,0.1111111111127253
Thoracic,N2,26226,self_paced,0.556786840031521,0.443213159968479,0.3038032701504569,0.1111111111135326
Thoracic,LSC,670488,curriculum,0.5829885736800632,0.4170114263199369,0.3153023626546348,0.111111313673542
Thoracic,LSC,670488,static,0.5838750985027582,0.4161249014972419,0.3089691476115118,0.1111201743551023
Thoracic,LSC,670488,self_paced,0.5782111899133177,0.4217888100866824,0.2968217787273255,0.1111146610099163
Hypothyroid,F3,116740,self_paced,0.6886299274869309,0.3113700725130692,0.299502091240709,0.1052631578947368
Thoracic,LSC,116740,curriculum,0.5708234830575257,0.4291765169424744,0.317722642643006,0.111112508611988
Thoracic,LSC,116740,static,0.5878644602048858,0.4121355397951143,0.2886669500877654,0.1111111111466081
Thoracic,LSC,116740,self_paced,0.544178486997636,0.4558215130023641,0.3203141011343909,0.111549641414769
Thoracic,LSC,26226,curriculum,0.5893420015760441,0.4106579984239558,0.2994495672335734,0.1111241345051193
Thoracic,LSC,26226,static,0.5733845547675336,0.4266154452324665,0.3069546670846018,0.1111111111159036
Thoracic,LSC,26226,self_paced,0.573187549251379,0.4268124507486209,0.3007085609782675,0.1111111174922871
Thoracic,LSR,670488,curriculum,0.5883569739952719,0.4116430260047281,0.3002747969722362,0.1111121970543496
Thoracic,LSR,670488,static,0.5855496453900709,0.4144503546099291,0.3061631512095837,0.1111113625540437
Thoracic,LSR,670488,self_paced,0.5870271867612292,0.4129728132387706,0.290014573958785,0.1111111111380491
Hypothyroid,F3,26226,curriculum,0.6078479260797004,0.3921520739202996,0.3537714605538027,0.1052631578947368
Thoracic,LSR,116740,curriculum,0.5568853427895981,0.4431146572104019,0.3141415925197457,0.1111115868938822
Thoracic,LSR,116740,static,0.5571315996847912,0.4428684003152087,0.3112197720146764,0.1111115868931177
Thoracic,LSR,116740,self_paced,0.5556048069345941,0.4443951930654058,0.3175499803101005,0.1111111417180866
Thoracic,LSR,26226,curriculum,0.5738770685579196,0.4261229314420804,0.3116683614609068,0.1111111113482985
Thoracic,LSR,26226,static,0.5717100078802207,0.4282899921197793,0.3166257584774566,0.1112684017794688
Thoracic,LSR,26226,self_paced,0.5752068557919622,0.4247931442080378,0.3075429515409418,0.1111154072004356
Thoracic,Harmfulness,670488,curriculum,0.5337864460204885,0.4662135539795114,0.3057245385454948,0.1111111111158971
Thoracic,Harmfulness,670488,static,0.5271375098502757,0.4728624901497242,0.3104931662143808,0.1111111111163822
Hypothyroid,F3,26226,static,0.6899034128244045,0.3100965871755956,0.3142310368069769,0.105263158464844
Thoracic,Harmfulness,670488,self_paced,0.5537332545311268,0.4462667454688732,0.3191369157191596,0.1111296928285003
Thoracic,Harmfulness,116740,curriculum,0.5192572892040977,0.4807427107959022,0.3185392518274469,0.1111111111159604
Thoracic,Harmfulness,116740,static,0.5195527974783294,0.4804472025216706,0.304127185804107,0.1111111111317385
Thoracic,Harmfulness,116740,self_paced,0.5475275807722616,0.4524724192277383,0.3067983837240193,0.1111111322426071
Thoracic,Harmfulness,26226,curriculum,0.5320626477541371,0.4679373522458628,0.3146332327439925,0.1111111111172886
Thoracic,Harmfulness,26226,static,0.5331954294720253,0.4668045705279747,0.310330996931253,0.1111111111204501
Thoracic,Harmfulness,26226,self_paced,0.5869286840031521,0.4130713159968479,0.307514587328915,0.1114412032925631
Thoracic,F1,670488,curriculum,0.5769799054373522,0.4230200945626477,0.3067945569590181,0.1111111111233745
Thoracic,F1,670488,static,0.5701832151300237,0.4298167848699763,0.3145584252510179,0.1111111111233713
Hypothyroid,F3,26226,self_paced,0.7075752025074288,0.2924247974925713,0.3103189162078792,0.1052667724576168
Thoracic,F1,670488,self_paced,0.5799349881796689,0.4200650118203309,0.3159922152083232,0.111111496471468
Thoracic,F1,116740,curriculum,0.5702324665090622,0.4297675334909377,0.3174080159968181,0.1111115869188385
Thoracic,F1,116740,static,0.5693459416863672,0.4306540583136328,0.3012750776719587,0.1111111111283659
Thoracic,F1,116740,self_paced,0.5592986603624902,0.4407013396375098,0.3015571647009505,0.1111111111380249
Thoracic,F1,26226,curriculum,0.5720055161544524,0.4279944838455477,0.3127839648904417,0.1111219851143654
Thoracic,F1,26226,static,0.5868794326241136,0.4131205673758865,0.3081601600160469,0.1111111346265747
Thoracic,F1,26226,self_paced,0.5986012608353035,0.4013987391646965,0.2964183026024732,0.111323825877898
Thoracic,F2,670488,curriculum,0.5609239558707644,0.4390760441292356,0.3188257389591077,0.1111111112468781
Thoracic,F2,670488,static,0.4983254531126871,0.5016745468873128,0.3089791456222395,0.1111111111125026
Hypothyroid,F4,670488,curriculum,0.7922590699486536,0.2077409300513464,0.2596734343700559,0.1585021592638854
Thoracic,F2,670488,self_paced,0.5874704491725767,0.4125295508274231,0.3047952619975637,0.1111111115032006
Thoracic,F2,116740,curriculum,0.55575256107171,0.44424743892829,0.3149078331676317,0.11111309010115
Thoracic,F2,116740,static,0.4894109535066981,0.5105890464933017,0.3110601104524229,0.1111111111158971
Thoracic,F2,116740,self_paced,0.5591016548463358,0.4408983451536643,0.3128260417083917,0.1111111129540813
Thoracic,F2,26226,curriculum,0.5666371158392436,0.4333628841607564,0.3191436347624657,0.1111111949125454
Thoracic,F2,26226,static,0.5063534278959811,0.4936465721040189,0.3018504196625822,0.1111111111158971
Thoracic,F2,26226,self_paced,0.5737293144208038,0.4262706855791962,0.3141345039448784,0.1111266809065636
Thoracic,F3,670488,curriculum,0.538957840819543,0.461042159180457,0.3170022189651209,0.1111111122443195
Thoracic,F3,670488,static,0.5297478329393223,0.4702521670606776,0.3134082548954463,0.1111111111132637
Hypothyroid,F4,670488,static,0.7114305485290954,0.2885694514709046,0.3225528484691409,0.1587003957790824
Thoracic,F3,670488,self_paced,0.5717592592592593,0.4282407407407407,0.3148654837182307,0.1111113578032992
Thoracic,F3,116740,curriculum,0.5154649330181245,0.4845350669818754,0.3195278404575906,0.1111111233098575
Thoracic,F3,116740,static,0.4947793538219071,0.5052206461780929,0.3226293903465871,0.1111111111125027
Thoracic,F3,116740,self_paced,0.5619089834515366,0.4380910165484633,0.3107716317028318,0.111195293758468
Thoracic,F3,26226,curriculum,0.5498423955870765,0.4501576044129236,0.3049086329312119,0.1111111111127253
Thoracic,F3,26226,static,0.5632880220646179,0.4367119779353822,0.3105305697561967,0.111182815249745
Thoracic,F3,26226,self_paced,0.57599487785658,0.42400512214342,0.3086417783903881,0.1111111322421239
Thoracic,F4,670488,curriculum,0.5648640661938535,0.4351359338061466,0.2931755221993097,0.1111111111127253
Hypothyroid,F4,670488,self_paced,0.7740464851223186,0.2259535148776814,0.2523129218215552,0.1579038265298015
Thoracic,F4,670488,static,0.5746158392434988,0.4253841607565011,0.31837409909114,0.1111153812808409
Thoracic,F4,670488,self_paced,0.5604314420803782,0.4395685579196218,0.3083723708640731,0.111113519711183
Thoracic,F4,116740,curriculum,0.5421099290780141,0.4578900709219858,0.3165871940339091,0.1111111111125204
Thoracic,F4,116740,static,0.5717100078802206,0.4282899921197793,0.2941861512468374,0.111142354733825
Thoracic,F4,116740,self_paced,0.5450157604412923,0.4549842395587076,0.3236739178022351,0.1111111111129934
Thoracic,F4,26226,curriculum,0.5593479117415288,0.4406520882584712,0.3112193862032565,0.1111135197112038
Thoracic,F4,26226,static,0.5760441292356187,0.4239558707643814,0.3096232354580725,0.1111140454944925
Thoracic,F4,26226,self_paced,0.5671296296296297,0.4328703703703703,0.3151491221346184,0.1111111118938986
Hypothyroid,F4,116740,curriculum,0.7089708028772628,0.2910291971227372,0.3026127956207893,0.1052631578947368
Hypothyroid,F4,116740,static,0.705877222057464,0.2941227779425361,0.3081165256913732,0.1052631578947368
Hypothyroid,F4,116740,self_paced,0.6321081125086498,0.3678918874913502,0.3327899984989844,0.1091193851321619
Hypothyroid,F4,26226,curriculum,0.625694165808954,0.374305834191046,0.3394806708769594,0.1052631578947368
Hypothyroid,F4,26226,static,0.6092028214387476,0.3907971785612523,0.3494847327961018,0.1052631578947368
Hypothyroid,F4,26226,self_paced,0.7185713704214131,0.2814286295785868,0.2889296857662575,0.1052631839777311
