dataset,hardness_metric,seed,weighting_strategy,mean_similarity,mean_real_score,mean_synth_score,std_real_score,std_synth_score,score_difference,calculated_difference,difference_score
Hypothyroid,N2,670488,curriculum,0.8541603212423398,0.3367563883917057,0.318990454965476,8.640255986253359e-05,0.0023308607404599,0.0177659334262297,0.017765933426229674,0.017765933426229674
Hypothyroid,N2,670488,static,0.8230199142104854,0.3367563883917057,0.3031703784784761,8.640255986253359e-05,0.0042166578208975,0.0335860099132295,0.033586009913229575,0.033586009913229575
Hypothyroid,N2,670488,self_paced,0.8056313909844978,0.3367563883917057,0.2940341273543584,8.640255986253359e-05,0.0031271296118768,0.0427222610373473,0.042722261037347276,0.042722261037347276
Hypothyroid,N2,116740,curriculum,0.8309219248753558,0.3954090326277897,0.3221990199561216,4.9205967656114654e-05,0.000998583087593,0.0732100126716681,0.0732100126716681,0.0732100126716681
Vertebral,Baseline,670488,static,0.8546442927546439,0.2298536533128491,0.2123744635145145,0.0001496511328679,0.0007198426435975,0.0174791897983345,0.0174791897983346,0.0174791897983346
Vertebral,Baseline,116740,static,0.8744415296846253,0.22712150054793,0.2105603296628654,1.6024689053196365e-17,0.0005448180532884,0.0165611708850645,0.01656117088506462,0.01656117088506462
Vertebral,Baseline,26226,static,0.8809371749610048,0.2289558484969336,0.2126141874147638,0.0,0.0002813086349777,0.0163416610821697,0.016341661082169806,0.016341661082169806
Hypothyroid,N2,116740,static,0.8445237594865248,0.3954090326277897,0.3253778491427649,4.9205967656114654e-05,0.0004114803236355,0.0700311834850247,0.0700311834850248,0.0700311834850248
Hypothyroid,N2,116740,self_paced,0.8339087250681985,0.3954090326277897,0.3228854259745225,4.9205967656114654e-05,0.0004479290910868,0.0725236066532671,0.07252360665326718,0.07252360665326718
ILPD,Baseline,670488,static,0.8410565233892883,0.5110899671266615,0.4017089489244667,0.0008173888080362,0.0013756769414976,0.1093810182021948,0.10938101820219487,0.10938101820219487
ILPD,Baseline,116740,static,0.8387992794985751,0.5142938795397011,0.4117995847693841,0.0008515932405845,0.0010235150048617,0.1024942947703169,0.10249429477031696,0.10249429477031696
ILPD,Baseline,26226,static,0.8425607163913682,0.5087171291129912,0.4161974007763375,9.196342582739448e-05,0.00341332606711,0.0925197283366536,0.09251972833665367,0.09251972833665367
Vertebral,kDN,670488,curriculum,0.7455782959885532,0.2298536533128491,0.2193696639132705,0.0001496511328679,0.0001737267616468,0.0104839893995785,0.010483989399578592,0.010483989399578592
Vertebral,kDN,670488,static,0.764512758198072,0.2298536533128491,0.2182008049168781,0.0001496511328679,0.0005025074796786,0.0116528483959709,0.011652848395971,0.011652848395971
Vertebral,kDN,670488,self_paced,0.8438902129905597,0.2298536533128491,0.2064959935822623,0.0001496511328679,5.015376673202957e-05,0.0233576597305867,0.02335765973058679,0.02335765973058679
Vertebral,kDN,116740,curriculum,0.6903099118493458,0.22712150054793,0.2209005647369188,1.6024689053196365e-17,0.0002183026421228,0.0062209358110112,0.006220935811011213,0.006220935811011213
Vertebral,kDN,116740,static,0.7485220293331145,0.22712150054793,0.21068556338454,1.6024689053196365e-17,0.0003518762377229,0.01643593716339,0.016435937163390008,0.016435937163390008
Vertebral,kDN,116740,self_paced,0.8655922401392356,0.22712150054793,0.207320295932249,1.6024689053196365e-17,0.0001064766320787,0.0198012046156809,0.019801204615681023,0.019801204615681023
Hypothyroid,N2,26226,curriculum,0.8109823969244093,0.400504710464352,0.3310650061336551,4.435293679571391e-05,0.0001990730917769,0.0694397043306969,0.0694397043306969,0.0694397043306969
Vertebral,kDN,26226,curriculum,0.7424552697825064,0.2289558484969336,0.2216559520740259,0.0,0.0001263780715856,0.0072998964229076,0.007299896422907681,0.007299896422907681
Vertebral,kDN,26226,static,0.7513061377594336,0.2289558484969336,0.2231415001858725,0.0,0.0006247679633068,0.005814348311061,0.0058143483110610905,0.0058143483110610905
Vertebral,kDN,26226,self_paced,0.8735010093666695,0.2289558484969336,0.2086472819069959,0.0,0.0003103679529706,0.0203085665899376,0.020308566589937682,0.020308566589937682
Vertebral,DS,670488,curriculum,0.8395500604921247,0.2298536533128491,0.2048053929311585,0.0001496511328679,0.0001977058558047,0.0250482603816906,0.025048260381690612,0.025048260381690612
Vertebral,DS,670488,static,0.8458994923950237,0.2298536533128491,0.2078935317487487,0.0001496511328679,0.0001713267585089,0.0219601215641004,0.021960121564100404,0.021960121564100404
Vertebral,DS,670488,self_paced,0.8528141904933442,0.2298536533128491,0.2135771316663104,0.0001496511328679,9.428330212832003e-05,0.0162765216465387,0.0162765216465387,0.0162765216465387
Vertebral,DS,116740,curriculum,0.8646758576633925,0.22712150054793,0.205532224860486,0.0,0.0007167017378212,0.0215892756874439,0.02158927568744401,0.02158927568744401
Vertebral,DS,116740,static,0.8614996177139609,0.22712150054793,0.2037205835727377,0.0,2.207819585434535e-05,0.0234009169751923,0.02340091697519231,0.02340091697519231
Vertebral,DS,116740,self_paced,0.7669035658507216,0.22712150054793,0.2136905092341575,1.6024689053196365e-17,0.0009392230782252,0.0134309913137724,0.013430991313772511,0.013430991313772511
Vertebral,DS,26226,curriculum,0.8628004335439313,0.2289558484969336,0.2048790027426442,0.0,8.587937613104232e-05,0.0240768457542893,0.024076845754289394,0.024076845754289394
Vertebral,DS,26226,static,0.876225827209086,0.2289558484969336,0.2098319013682401,0.0,0.0002633341664316,0.0191239471286934,0.019123947128693503,0.019123947128693503
Vertebral,DS,26226,self_paced,0.8504108881926249,0.2289558484969336,0.2184138772767079,0.0,0.0004206694585923,0.0105419712202256,0.010541971220225682,0.010541971220225682
Hypothyroid,N2,26226,static,0.8318591910293495,0.400504710464352,0.3178827042610822,4.435293679571391e-05,0.0002809231828879,0.0826220062032698,0.08262200620326976,0.08262200620326976
Vertebral,DCP,670488,curriculum,0.8169150742482857,0.2298536533128491,0.231807498916217,0.0001496511328679,0.0022108535384171,0.0019538456033678,0.001953845603367893,0.001953845603367893
Vertebral,DCP,670488,static,0.8421555295582211,0.2298536533128491,0.2041374971534971,0.0001496511328679,9.555132012720368e-06,0.0257161561593519,0.025716156159351994,0.025716156159351994
Vertebral,DCP,670488,self_paced,0.850112248615077,0.2298536533128491,0.2120259831737628,0.0001496511328679,0.0003649415412059,0.0178276701390862,0.017827670139086288,0.017827670139086288
Vertebral,DCP,116740,curriculum,0.7977674810870155,0.22712150054793,0.2323697062038547,2.2662332591841973e-17,0.0001695270757524,0.0052482056559247,0.0052482056559246815,0.0052482056559246815
Vertebral,DCP,116740,static,0.8598384160583716,0.22712150054793,0.2011062392858722,2.2662332591841973e-17,3.108848832301157e-05,0.0260152612620578,0.026015261262057804,0.026015261262057804
Vertebral,DCP,116740,self_paced,0.8698054423956937,0.22712150054793,0.2082514983522352,2.775557561562892e-17,0.0001585158402329,0.0188700021956948,0.01887000219569482,0.01887000219569482
ILPD,kDN,670488,curriculum,0.8224635565643887,0.5110899671266615,0.3740824470043268,0.0008173888080362,0.0012122136749082,0.1370075201223347,0.13700752012233475,0.13700752012233475
Vertebral,DCP,26226,curriculum,0.641731777549469,0.2289558484969336,0.2575099864312138,2.2662332591841973e-17,0.001905810812767,0.0285541379342802,0.028554137934280216,0.028554137934280216
Vertebral,DCP,26226,static,0.8629567813906301,0.2289558484969336,0.2022704578389321,0.0,3.536894228836263e-05,0.0266853906580014,0.02668539065800149,0.02668539065800149
ILPD,kDN,670488,static,0.8184133754825414,0.5110899671266615,0.370367190554592,0.0008173888080362,0.0009041416095551,0.1407227765720695,0.14072277657206955,0.14072277657206955
Vertebral,DCP,26226,self_paced,0.8900006127014208,0.2289558484969336,0.215498561982298,0.0,0.0001518989376021,0.0134572865146355,0.013457286514635597,0.013457286514635597
ILPD,kDN,670488,self_paced,0.8323299815573851,0.5110899671266615,0.3812817646092146,0.0008173888080362,0.0018530714423521,0.1298082025174469,0.12980820251744696,0.12980820251744696
Vertebral,TD_P,670488,curriculum,0.6205616460327305,0.2298536533128491,0.2518550009490203,0.0001496511328679,0.0010079858322481,0.0220013476361711,0.022001347636171203,0.022001347636171203
ILPD,kDN,116740,curriculum,0.8099231820274944,0.5142938795397011,0.3694387830360011,0.0008515932405845,0.0010502642334522,0.1448550965036999,0.1448550965037,0.1448550965037
Vertebral,TD_P,670488,static,0.8382661613932388,0.2298536533128491,0.2027263498999713,0.0001496511328679,4.540400963697183e-05,0.0271273034128777,0.027127303412877807,0.027127303412877807
Vertebral,TD_P,670488,self_paced,0.8522573696465812,0.2298536533128491,0.2122841671335741,0.0001496511328679,0.0003811780670372,0.0175694861792749,0.017569486179275007,0.017569486179275007
Hypothyroid,N2,26226,self_paced,0.8429999813430704,0.400504710464352,0.3283903615135048,4.435293679571391e-05,8.644102525355517e-05,0.0721143489508471,0.07211434895084717,0.07211434895084717
ILPD,kDN,116740,static,0.8065624585197856,0.5142938795397011,0.3686551034591156,0.0008515932405845,0.0012088242078291,0.1456387760805854,0.14563877608058545,0.14563877608058545
Vertebral,TD_P,116740,curriculum,0.5972480782909154,0.22712150054793,0.2521876265724573,2.775557561562892e-17,0.0012891719000873,0.0250661260245273,0.02506612602452729,0.02506612602452729
ILPD,kDN,116740,self_paced,0.8275370292754441,0.5142938795397011,0.383027587402156,0.0008515932405845,0.0015300488934156,0.1312662921375451,0.1312662921375451,0.1312662921375451
Vertebral,TD_P,116740,static,0.8626590147255006,0.22712150054793,0.2020267574842732,1.6024689053196365e-17,4.653359481840711e-05,0.0250947430636568,0.025094743063656805,0.025094743063656805
Vertebral,TD_P,116740,self_paced,0.8556097889395976,0.22712150054793,0.216872060860217,2.2662332591841973e-17,0.0002860926682545,0.010249439687713,0.010249439687713024,0.010249439687713024
ILPD,kDN,26226,curriculum,0.8020246594530345,0.5087171291129912,0.3656660772876544,9.196342582739448e-05,0.0004225402497356,0.1430510518253367,0.14305105182533678,0.14305105182533678
Vertebral,TD_P,26226,curriculum,0.7150261573995564,0.2289558484969336,0.2344427759091985,0.0,0.0003705227756088,0.0054869274122649,0.0054869274122648914,0.0054869274122648914
ILPD,kDN,26226,static,0.8037283586553676,0.5087171291129912,0.3675420688106091,9.196342582739448e-05,0.0002748436082785,0.141175060302382,0.14117506030238208,0.14117506030238208
Vertebral,TD_P,26226,static,0.8634135127508923,0.2289558484969336,0.2027866194220578,0.0,1.935328801547642e-05,0.0261692290748757,0.02616922907487579,0.02616922907487579
ILPD,kDN,26226,self_paced,0.8194105339082743,0.5087171291129912,0.3704613217889676,9.196342582739448e-05,0.0006737394115901,0.1382558073240235,0.13825580732402354,0.13825580732402354
Vertebral,TD_P,26226,self_paced,0.8888991880934696,0.2289558484969336,0.218769445048183,0.0,0.0005552819133796,0.0101864034487505,0.010186403448750603,0.010186403448750603
Vertebral,TD_U,670488,curriculum,0.598051248122561,0.2298536533128491,0.2602312480385854,0.0001496511328679,0.0025553201458728,0.0303775947257363,0.030377594725736284,0.030377594725736284
ILPD,DS,670488,curriculum,0.8455041333886665,0.5110899671266615,0.3874285111175248,0.0008173888080362,0.0017129938288863,0.1236614560091367,0.12366145600913675,0.12366145600913675
Vertebral,TD_U,670488,static,0.837591933033162,0.2298536533128491,0.2024621631923673,0.0001496511328679,3.722328341423528e-05,0.0273914901204817,0.02739149012048181,0.02739149012048181
ILPD,DS,670488,static,0.8466791412322489,0.5110899671266615,0.3865615769339595,0.0008173888080362,0.0023899370539434,0.124528390192702,0.12452839019270207,0.12452839019270207
Vertebral,TD_U,670488,self_paced,0.8536574889364456,0.2298536533128491,0.2108875306849226,0.0001496511328679,0.00013575026801,0.0189661226279265,0.01896612262792649,0.01896612262792649
ILPD,DS,670488,self_paced,0.8213131157924614,0.5110899671266615,0.382504739711319,0.0008173888080362,0.0010443921075019,0.1285852274153425,0.12858522741534256,0.12858522741534256
Vertebral,TD_U,116740,curriculum,0.592105897268683,0.22712150054793,0.2491440953319841,2.2662332591841973e-17,0.0025802160837212,0.022022594784054,0.022022594784054078,0.022022594784054078
Vertebral,TD_U,116740,static,0.8638466608038471,0.22712150054793,0.2022644054469999,2.2662332591841973e-17,1.9671372371237146e-05,0.02485709510093,0.02485709510093012,0.02485709510093012
ILPD,DS,116740,curriculum,0.8337275170541815,0.5142938795397011,0.3910379988306584,0.0008515932405845,0.0015802180518374,0.1232558807090426,0.1232558807090427,0.1232558807090427
Vertebral,TD_U,116740,self_paced,0.8352530194503089,0.22712150054793,0.2109387904746976,2.775557561562892e-17,0.0002605384817779,0.0161827100732323,0.01618271007323241,0.01618271007323241
Hypothyroid,LSC,670488,curriculum,0.8312209921558662,0.3367563883917057,0.3327576952161334,8.640255986253359e-05,0.0005119612334527,0.0039986931755722,0.0039986931755722765,0.0039986931755722765
ILPD,DS,116740,static,0.8317245354162456,0.5142938795397011,0.3904650346907432,0.0008515932405845,0.0020218274908343,0.1238288448489578,0.1238288448489579,0.1238288448489579
Vertebral,TD_U,26226,curriculum,0.5846776503927003,0.2289558484969336,0.2583336501015576,0.0,0.0040826187539075,0.029377801604624,0.029377801604624026,0.029377801604624026
Vertebral,TD_U,26226,static,0.8622996313302068,0.2289558484969336,0.2024317705276832,0.0,2.5956223146375957e-05,0.0265240779692503,0.02652407796925038,0.02652407796925038
ILPD,DS,116740,self_paced,0.8311491415116791,0.5142938795397011,0.3931507271262981,0.0008515932405845,0.0007802136774388,0.1211431524134029,0.12114315241340295,0.12114315241340295
Vertebral,TD_U,26226,self_paced,0.8344870527183477,0.2289558484969336,0.2139987952209386,0.0,0.0007893765223913,0.014957053275995,0.014957053275995003,0.014957053275995003
ILPD,DS,26226,curriculum,0.8328112719255475,0.5087171291129912,0.3898790483314833,9.196342582739448e-05,0.0028475720775529,0.1188380807815078,0.11883808078150787,0.11883808078150787
Vertebral,CL,670488,curriculum,0.7043870854343827,0.2298536533128491,0.2216496030045886,0.0001496511328679,0.000113888882058,0.0082040503082605,0.008204050308260491,0.008204050308260491
ILPD,DS,26226,static,0.8325471622404582,0.5087171291129912,0.3868718194748171,9.196342582739448e-05,0.0043747463231808,0.121845309638174,0.12184530963817408,0.12184530963817408
Vertebral,CL,670488,static,0.7500395271009399,0.2298536533128491,0.223951841054152,0.0001496511328679,0.0002460019884151,0.005901812258697,0.005901812258697098,0.005901812258697098
Vertebral,CL,670488,self_paced,0.8436542903903619,0.2298536533128491,0.2060871281142971,0.0001496511328679,0.0002183482093958,0.023766525198552,0.02376652519855199,0.02376652519855199
ILPD,DS,26226,self_paced,0.8247896531983112,0.5087171291129912,0.3844990024723918,9.196342582739448e-05,0.0020358768711522,0.1242181266405993,0.12421812664059934,0.12421812664059934
Vertebral,CL,116740,curriculum,0.7335453863993675,0.22712150054793,0.2185603631092012,1.6024689053196365e-17,0.0003823555293385,0.0085611374387288,0.0085611374387288,0.0085611374387288
ILPD,DCP,670488,curriculum,0.8205813772027067,0.5110899671266615,0.3760850465830218,0.0008173888080362,0.0016558937974174,0.1350049205436397,0.13500492054363977,0.13500492054363977
Vertebral,CL,116740,static,0.7392017515641235,0.22712150054793,0.2122995359128995,2.775557561562892e-17,7.608459739190298e-05,0.0148219646350305,0.014821964635030521,0.014821964635030521
ILPD,DCP,670488,static,0.8174519932188372,0.5110899671266615,0.3729493063270734,0.0008173888080362,0.0016900266665786,0.1381406607995881,0.13814066079958814,0.13814066079958814
Vertebral,CL,116740,self_paced,0.8612341798198258,0.22712150054793,0.2019985207043461,2.2662332591841973e-17,1.3504514211298e-05,0.0251229798435839,0.025122979843583915,0.025122979843583915
Vertebral,CL,26226,curriculum,0.720292420924001,0.2289558484969336,0.2217646244138804,0.0,0.0007304284775191,0.0071912240830531,0.007191224083053199,0.007191224083053199
ILPD,DCP,670488,self_paced,0.8438429997444582,0.5110899671266615,0.3908505289590942,0.0008173888080362,0.0045521099033655,0.1202394381675673,0.12023943816756733,0.12023943816756733
Vertebral,CL,26226,static,0.7501721853567553,0.2289558484969336,0.2256669150911948,0.0,0.0005157921505355,0.0032889334057387,0.0032889334057387976,0.0032889334057387976
ILPD,DCP,116740,curriculum,0.8137130428576301,0.5142938795397011,0.3634212318886884,0.0008515932405845,0.0003394869166903,0.1508726476510126,0.15087264765101266,0.15087264765101266
